,TextId,Text
3106,0, I wish I could forget ...
3107,1, i wish i had my tablet pen :c...
3108,0, i wish i lived in atlanta
3109,0, I wish I wasn't on my way to work right now!
3110,0," I WISH MY BESTIEBYTCH WAS HERE AND NOT DEAD LEAVING ME ALL ALONE RIP AMIEE I HELLA MISS HER, SHE WAS THAT 1 PERSON WHO INDERSTOOD ALL"
3111,0, i wish my bf realized how great i was
3112,0, i wish my mom didn't cancel cable!!
3113,0, i wish someone was here to watch this movie with me. sucks watching titanic alone. haha depresing!
3114,0, i offically dnt like eyeliner. Ughhh im so hungry !!!
3115,0, i only 45 min lunch break today... stupid dead filing
3116,0, I really don't even know what todo.
3117,0, I really don't like my new haircut... It's too short.
3118,0, i really need a hug
3119,1, i really wanna watch the david cook and archuleta concert!!) sooo HOTT!
3120,0, I sad right now 
3121,1, I said I get a SUMMER flu not the swine flu    But now bilions of swineflu tweeters are following me 
3122,1,"- i sang early tonight, one song...'twas fun. "
3123,1, I see you babes! follow my boy @RealTalk24  @MsMariaG @BUTTERSCOTCHBRE @cheeksgreatbarz
3124,0, I seem to have lost 2 followers today! Should I take that personally am I really that boring???
3125,0, i seriously hate this assignment. sigh. and i got no mood to do other assignments also coz i'm worrying too much abt this one!! grrr!
3126,1," I shine through my smile, someone said. I'm just Jamba-ing!!"
3127,0," i shouldn't even bother watching the mmva's, it's only gonna piss me off."
3128,0," i so wish my head would sort itself out, god i hate being 15 sometimes! "
3129,0, I spoke too soon.
3130,0, I STILL CAN'T MAKE VIDEOS 
3131,1, I think I did good in the math test! I need to write nao...34 655 words!
3132,0, I think I have the handwriting of a little kid. Probably because I type so much and write so little. http://twitpic.com/7ijsv
3133,0, I think I'm developing an anger problem
3134,0, I think I'm getting sicker everyday.
3135,0, I think I'm getting that stomach virus going around....nooooooo.
3136,0, I think I'm starting to get sick... piglet flu?
3137,0, I think imma have 2 take my dog 2 the vet.... 
3138,0, I think the price of my skating lessons has gone up from ÃÂ£48 to ÃÂ£60!!  Won't be doing that this term then!
3139,0, I think waayy to much
3140,0, I thought I had kicked the insomnia bucket after doing so well and actually getting to bed before midnight the past few nights.
3141,0,"- I thought I'd seen everything, until I saw EVERYTHING before my own eyes last night! I mean it, it really does break my heart sometimes "
3142,0, i thought the hills would be an hour long
3143,1, I try t remind myself often that even the smallest input  can produce   big results  http://tinyurl.com/2mn6vl  
3144,0, i try to fix things and all it does is make it worse. What else do i do.
3145,0,"- I wake up, shower, eat...and go back to bed. I'm so tired all the time "
3146,0, I wana be home but jbiz is gay  he's gay
3147,0, I wanna curl up in a ball todayyy. Pack tonight. I leave day after tomorrow. This is NUTS.
3148,0, I wanna get crunk with randoms again. Just not as bad. Lol
3149,0, I wanna go home :0 fuck myself
3150,0, I wanna pick up my Jimmy Choo shades. Post Offices should reeeeeeeally be open on Sun!
3151,0, i wanna recieve his messages 2 do it for me get on mine bed him and chit and put that i can get his shit you know my email and the pa ...
3152,0, i wanna record new material
3153,0, I wanna use my swimsuit!!! 
3154,0, I wanna watch transformers; Revenge of the fallen.. aw man. Seems soo good !
3155,0, i want a house
3156,0, Noone I know is on Twitter!!!
3157,0, noone wants to talk to me  lol
3158,0," not even one single reply.what are people look for nowadays? anyway, changed my hosting to GDI, also attended the webinar, not bad..."
3159,0, not feelin well
3160,0, Not feeling good. But on the plus side im wii-fit ;)
3161,0,=- not feeling very well at all today
3162,0,=-- not feeling well
3163,0, not happy
3164,1, not now is on tv!
3165,0, Not very well.
3166,0, nothing
3167,1," Nothing left to do but sit back, relax, have fun, and enjoy the ride! Lmbo. XD"
3168,0, nothing to do alll dayyyyyyy.
3169,0, nothing with Lalalauren_ 1weikert 2hale 3.study 4morello 5hartley 6cardona 7lunch 8shongut
3170,1, notsugripp http://www.kivisaar.com/itblog/04/2009/898/notsugripp.html via @addthis
3171,0, now I have only 39 followers
3172,0,- Now my ex-daycare clients claim that I owe them over $400 and are going to take things to the &quot;next step&quot;. 
3173,0," now that i kno is a lie, whateva :'("
3174,0, nuffin more eckkky that i cant take beside being disrespect is :O being ignore...blahhhhhhh
3175,0, nuggets out....
3176,0, Nuu supa stop that its not good fer your health
3177,0, nvm not double didgets someone on my followers was bad so i had to block them  sorry person
3178,1, o seara perfekta: vodka &amp; bertolucci (the dreamers)
3179,0, odd i tried to call mitchel musso but it dosent work.... 
3180,0," Of all the things I lost, I miss my Community Organizer degree the most."
3181,0, Off from work and no wifey...
3182,1,-- off to Kokomo to see if I can squeeze into this dress! Then shoe shopping with my seeester! And visiting my Brandice! 
3183,0," oh dears, @Rainbow__Bright.  I'm so sorry to hear that."
3184,0, Oh great need to tidy my fucking room 
3185,0, oh I miss it
3186,0, Oh Lebron. Sex and the City will cure my sadness temporarily.
3187,1, Oh man When you make Fishhes you end up fishy.
3188,0, oh nooo crying time..this part of the movie is so sad
3189,0, ohh I need to sleeep but I can't uhhhh :@
3190,1, ok good im not the only one.. This weather makes me SO HAPPY!
3191,0, ok i miss u too soph 
3192,0," ok so I overreacted. My bad, I was in the wrong shit happens. Just wanna talk to you."
3193,1,"- Ok, how about just pray for mental clarity while drumming today since &quot;enough sleep&quot; didn't happen...  Have .. http://bit.ly/HskKD"
3194,0, okay have a good evening everybody.
3195,0, okay. Imy
3196,1, omfg! 7:30. ekkkkk! im so excited to see paramore! im only going cause paramore is going to be there. (: and this is my birthday present!
3197,1," on a big boat bobbing up and down on the Thames, sun shinning, the aroma of our lunch filling the restaurant and a beer on it's way "
3198,0, on the sad boat again why do I let shit like this happen
3199,0, on the way to work ...  didn'T noe that i have work today .... 
3200,0, one down. Two to get this shit right. ... Kenny any minute now.
3201,1, one happy man right here people 
3202,0, One little boy with ants in his pants and his shirt and his hair - Angry Ants - Lots
3203,0, I wish things were different
3204,0, i woke up to a migraine/my sinuses acting up! Nooo..
3205,1, I work at 1030 u?
3206,0," I work at 930 the morning after crank mob. ill have to cut this one short too, total bummer"
3207,0, I work until 945. I'm unhappy about that. Whatev. Avett bros is tomorrow night.
3208,0, I would LOVE to ride the superman right now...
3209,0, I. am. so. sorry.
3210,1, IÃÂ´m cold!!! Today is 12ÃÂ°C here....
3211,0, iÃÂ´m soo sad .. i want somebody to love me to be a real gentalmen not like my last boyfriend iÃÂ´mm soo sadd ... (L)
3212,0, Ian Crawford isn't with The Cab anymorrrrrrrree
3213,0, I'D RATHER BE IN THE  BAHAMAS!
3214,0, idk if i should have said that
3215,0, idk what else to do
3216,0, ih had 110 followers and now ih hav 99 heyyy twitter
3217,0, I'll miss this year so much. I love high school. Jamal is so freaking LUCKY! He gets 2 go drinking w/ Rob! I can't even drink at all! 
3218,0," ill, so now school. you'd think i'd be happy because of that "
3219,1, IM A LITTLE SPOILED BRAT !  DONT HATE ME FOR HACKING YOU SISTA &gt;33
3220,0, I'm a silly girl.
3221,0, I'm all alone on ere peeps! Talk to meeee x http://myloc.me/484V
3222,0, i'm all alone on twitter!!
3223,0, I'm all finished listening... I'm sorta considering giving it another play though. I might have missed a joke or two after all.
3224,1, Im am going to send some twits to some folk...............
3225,1, I'm awake! it's amazin
3226,0, I'm being threat'ned to attend bw3 tonight!
3227,0, i'm bored ! w/e everything is gonna b fun later in da day ! bye bye world till later
3228,1, im bored anyone wanna talk
3229,0, im bumped cause he cant go.
3230,1, I'm chill. He's the one freaking out.
3231,1,- i'm confused with this twitter lark 
3232,0, I'm finally home...but sad that AE is over....I MISS EVERYONE ;__;
3233,0, Im gna hate today. I already know.
3234,0, im goin' to sleep or watch tv . loveeupeopleÃ¢â¢Â¥
3235,1, I'm going to play with my camera today
3236,1, I'm gonna have some ramen and play a FF game... haven't decided which yet.
3237,0, i'm gonna watch horton again with mum &amp; clo for some laughs.
3238,0, I'm having a homework fail right now. I wish I could stop time.
3239,0," I'm having a shitty night too, ihope you feel better @StevenRayMorris"
3240,0, im in a good mood despite the fact my lunch is being taken over by uni shittee!! Will have to do some after the View!!  bad times!
3241,1," I'm in a great mood, but ... I feel a little guilty Q_Q xD"
3242,1," I'm in garden, chillin'"
3243,0,- I'm in the boring bank. Some bloke has just asked about a cheque he 'sented' oh the joy of modern English. 
3244,0, Im in trouble for leaving the heater on all night
3245,0, Im Just Plain Pathetic 
3246,0, Im like this right now http://twitpic.com/7zn9v
3247,0, Im more than a pair of legs. I have a great sense of humor and I'm filled with tons of random trivia. So y won't anyone hang out with me?
3248,0, I'm not buying this dress cos its 30 dollars. But my hearts seriously gonna ache for days after it.
3249,1, I'm not cold!
3250,0," i want a iphone now lol, getting a tad bit jealous stupid 10 Month left on my Tmobile contract rawrrrr lol"
3251,0, i want an octopus flash drive 
3252,0, i want everything to be back to normal.
3253,0," i want movies, but my back doesn't want to cooperate so i can put on pants."
3254,0, I want my stupid fourth Harry Potter book.
3255,0, i want one!
3256,0, i want some ice cream
3257,1, I want to buy the game Bayonetta and cosplay her. Definite video game vixen. ;3
3258,0, I want to get out of here before that guy comes back and chops off my hands.
3259,0, i want to go down...
3260,0, i want to go now
3261,0,- I want to stay in bed all day!  
3262,0, i want to twatt with the asian...
3263,0, I want to watch the Super Junior video Catherine sent me but I'm scared. *Looks at Mary*
3264,0, i want Van Basten to b the milan manager !!!
3265,0, I wanted 2 go 2 the beach but no one else wants 2 go again :/
3266,0, I wanted to continue that convo. Oh well.
3267,0, i wanted to sleep in...
3268,0, I wants to plaayyyy
3269,0, i was go the middle of watching 'strong baby' by seungri and the stupid power went out.
3270,0, I was helping mommy clean and we found clothes we bought for daddy that he never got to wear.
3271,0, I was not able to pay for my new domain and hosting because the bank closes at 3pm OUCH!
3272,0," i was vometing all ova the place.. and at the end, mrs vall was like to my mum &quot;is ur daughter a bullminic&quot;...like wtff"
